customer_id,customer_name,email,phone,address,area,pincode,registration_date,customer_segment,total_orders,avg_order_value,ETL_updated_ts,ETL_DATASOURCE_NAME,customer_key
12814732,Janya Soni,shenoyharita@example.net,917962909548,054Acharya Ganj Dhanbad 214980,Karaikudi,768626,2023-05-26,REGULAR,8,1473.36,2025-10-05 23:04:38.706907,1,1372770525
4057678,Brijesh Khalsa,rrai@example.org,919640449299,9644 BhargavaBikaner 112116,Kadapa,383118,2023-05-27,INACTIVE,19,882.63,2025-10-05 23:04:38.706907,1,1556368013
46682777,Simon Parekh,vigekiya@example.org,915321666790,22Balay RoadThanjavur 478790,Medininagar,705746,2024-07-02,INACTIVE,10,600.09,2025-10-05 23:04:38.706907,1,1573832197
10562528,Udant Dada,odika72@example.com,916268234175,HNo 19 Taneja Ganj Malda646819,Udaipur,579690,2024-07-11,PREMIUM,12,887.02,2025-10-05 23:04:38.706907,1,1818531942
31978160,Kiaan Khare,januja42@example.net,913690372079,HNo 76 Sharma ZilaBharatpur 622055,Saharanpur,506540,2024-05-01,NEW,8,1881.61,2025-10-05 23:04:38.706907,1,363346017
14207332,Ucchal Uppal,epandya@example.com,910556108847,88 ContractorSilchar 827375,Aligarh,571862,2024-01-03,REGULAR,18,1263.17,2025-10-05 23:04:38.706907,1,969857644
76019750,Omisha Balan,advaithsahota@example.com,914087964632,91 Uppal PathGuwahati 827046,Thiruvananthapuram,320360,2024-01-04,NEW,20,310.83,2025-10-05 23:04:38.706907,1,1129906478
36833857,Omya Banik,jeet65@example.org,914224626112,19Dada Marg Hajipur162049,Silchar,319422,2024-02-26,PREMIUM,7,1882.18,2025-10-05 23:04:38.706907,1,42483105
84275450,Frederick Sem,ucchalsingh@example.com,919792106665,50504Sha ZilaAgra731162,Nellore,809285,2024-03-10,PREMIUM,17,239.05,2025-10-05 23:04:38.706907,1,1726242328
6367136,Yashica Jayaraman,kmane@example.org,910288989871,4770Kalita RoadJalgaon197155,Rohtak,337064,2024-02-17,REGULAR,18,1662.44,2025-10-05 23:04:38.706907,1,223038260
27049432,Mitali Shankar,sahotaudarsh@example.net,917330361553,9162Chandra Ambala225973,Nagaon,68240,2023-07-08,PREMIUM,1,1866.16,2025-10-05 23:04:38.706907,1,1309236245
69863493,Yashica Madan,jsehgal@example.com,914102629181,36 Rau CircleMeerut833400,Junagadh,342288,2023-06-09,REGULAR,6,1620.01,2025-10-05 23:04:38.706907,1,837001134
35349582,Raksha Kalla,qvohra@example.net,911616073929,159 Sahni Circle Panihati 063296,Bhilai,563148,2024-01-28,PREMIUM,6,932.85,2025-10-05 23:04:38.706907,1,947090317
20148223,Manbir Dua,schar@example.org,910841775043,HNo 573 Comar Road Proddatur125060,Kamarhati,675142,2023-05-26,INACTIVE,5,599.99,2025-10-05 23:04:38.706907,1,1808510177
46684081,Darika Hans,shahaarna@example.com,910111026662,223 Jani RoadHindupur 177571,Ghaziabad,519748,2023-04-01,PREMIUM,11,1225.01,2025-10-05 23:04:38.706907,1,332171467
49795571,Rajata Agrawal,charvikurian@example.net,912035357315,43482Munshi Zila Khandwa 356038,Loni,73093,2024-03-08,PREMIUM,13,401.72,2025-10-05 23:04:38.706907,1,8578015
44935198,Chakrika Divan,wazirpandit@example.org,918262249067,8085 Thakkar Circle Bikaner 110079,Tumkur,112464,2023-12-05,NEW,14,973.32,2025-10-05 23:04:38.706907,1,1618756338
74515162,Aarnav Parsa,miteshvarghese@example.org,910175896842,72Koshy Pali 271238,Durgapur,233703,2024-08-19,NEW,10,1605.13,2025-10-05 23:04:38.706907,1,437445487
54885705,David Date,ojasvisandhu@example.com,915698167849,7494 Badal Nagar Jalna 695558,Amritsar,359792,2024-03-30,PREMIUM,13,432.05,2025-10-05 23:04:38.706907,1,502582698
96793479,Abhimanyu Venkataraman,wramakrishnan@example.com,916421168105,70 Wali Marg Saharanpur050662,Ambarnath,540050,2024-08-23,INACTIVE,18,1185.01,2025-10-05 23:04:38.706907,1,1064237436
87335844,Chandran Chakraborty,nborah@example.com,917358385469,218Bedi Chowk Nangloi Jat 363286,Shivpuri,133563,2023-06-29,PREMIUM,11,1770.89,2025-10-05 23:04:38.706907,1,1937696973
67340606,Onkar Arya,lekharadhakrishnan@example.org,919744838836,HNo 08 Goda StreetMadurai 153185,Tirunelveli,991020,2024-06-20,PREMIUM,6,263.58,2025-10-05 23:04:38.706907,1,196231433
72667140,Neelima Raj,benharrison@example.net,913425966061,00569Hayer Street Srinagar 199551,Mysore,827748,2023-07-30,PREMIUM,9,1106.22,2025-10-05 23:04:38.706907,1,1333822548
71956734,Sneha Chaudhuri,kalasaanvi@example.org,912805301886,759Sahni MargParbhani 296580,Adoni,396862,2024-07-04,NEW,8,1219.73,2025-10-05 23:04:38.706907,1,699717440
8536503,Ubika Om,daminikala@example.com,911159408273,76125 Bora ChowkBharatpur089713,Ramagundam,111678,2023-04-19,REGULAR,9,399.57,2025-10-05 23:04:38.706907,1,1865988214
70179018,Sai Brar,shaoni@example.net,916854861520,HNo 689Tara ChowkPhagwara194850,Bhiwani,759090,2024-09-11,NEW,5,1725.79,2025-10-05 23:04:38.706907,1,1151329980
68219091,Tanvi Dixit,deourvi@example.com,917408608823,26Shah Road Nadiad 221103,Ongole,443175,2024-10-04,REGULAR,16,529.87,2025-10-05 23:04:38.706907,1,1428997271
71890882,Mitali Parsa,khalsazaid@example.org,919036276522,65Balasubramanian Road Akola 312577,Fatehpur,316173,2024-03-16,PREMIUM,6,907.37,2025-10-05 23:04:38.706907,1,2021140684
44928499,Aarav Andra,sonikabir@example.org,910814388898,HNo 730Saraf Marg Lucknow500239,Ramgarh,227609,2023-04-09,NEW,10,915.27,2025-10-05 23:04:38.706907,1,953026027
35302195,Garima Chahal,wyatt01@example.com,915011795455,467Bains GanjAllahabad875803,Maheshtala,476166,2023-04-03,NEW,16,420.19,2025-10-05 23:04:38.706907,1,1162565241
25641500,Harshil Vaidya,michaelthakur@example.org,910022986645,HNo 76 Kamdar StreetNizamabad 170922,Sultan Pur Majra,580141,2024-10-20,PREMIUM,18,241.19,2025-10-05 23:04:38.706907,1,1171485466
29272253,Brijesh Nadkarni,gaurangigarg@example.com,915986579788,52Subramaniam Road Ozhukarai599981,Kolhapur,373917,2024-09-19,NEW,18,1282.7,2025-10-05 23:04:38.706907,1,1694810695
30643619,Ethan Nagi,dmukherjee@example.com,919871390677,219 Ratti StreetGwalior 736989,Shimla,499186,2024-03-31,INACTIVE,5,1084.47,2025-10-05 23:04:38.706907,1,1106117852
40800762,Pranav Dar,urvashi38@example.org,916133330746,70167 Gaba GanjMadhyamgram 684375,Pallavaram,455611,2023-10-30,INACTIVE,10,1781.9,2025-10-05 23:04:38.706907,1,1974814151
74212242,Netra Kaul,manya42@example.org,919403832810,78Nagy Street Giridih598307,Allahabad,725534,2023-10-12,PREMIUM,2,1065.52,2025-10-05 23:04:38.706907,1,373766498
30265929,Nandini Brahmbhatt,dixitganga@example.org,917876111371,3239Natt GanjThrissur034713,Nizamabad,844891,2024-08-04,PREMIUM,15,1388.33,2025-10-05 23:04:38.706907,1,1397111752
22321208,Pratyush Bedi,praneel86@example.net,913108657015,74583Kapoor NagarBuxar561567,Ballia,740752,2024-10-02,REGULAR,18,558.66,2025-10-05 23:04:38.706907,1,231798161
60385293,Edhitha Pandey,hchaudry@example.org,912421513035,3001 Pillay RoadJammu165930,Medininagar,950046,2024-02-22,PREMIUM,17,228.44,2025-10-05 23:04:38.706907,1,1075084319
94137242,Rohan Mallick,wasonmohammed@example.net,917286111509,HNo 80 Varty Street Narasaraopet597623,Bhagalpur,104396,2023-04-17,NEW,14,1592.85,2025-10-05 23:04:38.706907,1,1369986384
45477575,Aarna Bawa,kondajagdish@example.com,912719661653,14351 Agarwal PathMedininagar 636193,Vellore,117423,2024-01-05,INACTIVE,4,327.93,2025-10-05 23:04:38.706907,1,777952610
9401406,Lucky Babu,shivanisura@example.net,917127291084,1919 Prabhakar CircleKhandwa188633,Panipat,128140,2023-11-18,REGULAR,14,792.74,2025-10-05 23:04:38.706907,1,939780598
21948041,Oni Amble,devbarman@example.com,911823986985,2002 Magar Chowk Jaipur 910334,Bhavnagar,541006,2024-03-21,NEW,13,1381.95,2025-10-05 23:04:38.706907,1,1452109640
39968800,Gopal Bera,gavin30@example.net,915415940125,98202Maharaj ChowkSrinagar720865,Malda,385040,2023-09-29,NEW,19,1877.55,2025-10-05 23:04:38.706907,1,1558648587
29097987,Matthew Subramanian,samuel89@example.net,910735951192,HNo 42Korpal ZilaKollam 079499,Hosur,56400,2024-04-23,INACTIVE,12,224.41,2025-10-05 23:04:38.706907,1,480788984
83304571,Abha Dugar,vrittishukla@example.com,918864717896,6302LallaNagaon893985,Dharmavaram,356502,2023-11-27,NEW,19,1772.47,2025-10-05 23:04:38.706907,1,1195716803
69126963,Chatura Lad,gagankaran@example.com,916785944688,354 Chaudhry Guna116016,Mirzapur,838057,2024-02-21,PREMIUM,19,1352.41,2025-10-05 23:04:38.706907,1,100927651
26903313,Chandresh Sandal,chandreshyohannan@example.org,918585668853,HNo 834 Mistry Circle Jalna 276281,Bhimavaram,460961,2023-04-25,REGULAR,1,284.0,2025-10-05 23:04:38.706907,1,544253545
50899600,Frado Arya,kthakur@example.com,919208580722,11 Kar ZilaPondicherry026892,Bettiah,87102,2023-11-15,NEW,1,989.49,2025-10-05 23:04:38.706907,1,211064307
12988801,Darika Verma,pallahredhaan@example.net,911617632853,HNo 697 Solanki Circle Raurkela Industrial Township387322,Gurgaon,701201,2024-09-02,NEW,8,1179.5,2025-10-05 23:04:38.706907,1,92474456
85869195,Kashish Nigam,rajagopalansudiksha@example.net,916550563624,11091 Roy Ganj Tirunelveli404174,Rajpur Sonarpur,313275,2024-07-10,REGULAR,2,1125.96,2025-10-05 23:04:38.706907,1,1584529817
76327561,Osha Khanna,utkarsh04@example.net,915914626221,63442 Seth ZilaGuwahati133100,Adoni,471009,2023-08-14,INACTIVE,5,553.12,2025-10-05 23:04:38.706907,1,609375771
54580166,Jason Pradhan,lucky87@example.net,910366322098,08 Dani Chowk Shimla 913693,Silchar,67494,2023-08-11,REGULAR,8,1024.69,2025-10-05 23:04:38.706907,1,896377452
15931134,Azaan Gara,jai07@example.com,914061338681,HNo 099Ghosh Zila Serampore691244,Darbhanga,121150,2024-03-10,INACTIVE,5,760.9,2025-10-05 23:04:38.706907,1,245137597
79919160,Qasim Rai,madhavhans@example.com,914328493896,4493 Mall Chowk Guna533461,Silchar,216361,2023-12-30,PREMIUM,8,565.61,2025-10-05 23:04:38.706907,1,1265679733
5763963,Chandran Seth,yashoda79@example.net,914781329513,17902Mital RoadKharagpur793062,PimpriChinchwad,773179,2023-03-30,REGULAR,12,1118.82,2025-10-05 23:04:38.706907,1,1112007966
75213636,Bhanumati Chatterjee,xitiarya@example.com,919715550043,9738 Prakash GanjSonipat 694456,Sonipat,971252,2024-07-01,INACTIVE,5,1482.83,2025-10-05 23:04:38.706907,1,85363998
16543242,Vihaan Korpal,dayalekaraj@example.net,910147864761,HNo 44 Garde StreetIndore 604835,Darbhanga,887597,2023-06-05,PREMIUM,6,1523.88,2025-10-05 23:04:38.706907,1,1064397979
61568565,Kashish Lala,pallrajeshri@example.org,911472978989,HNo 98Samra Path Naihati 015024,Yamunanagar,522411,2024-10-25,NEW,2,1943.51,2025-10-05 23:04:38.706907,1,1143492676
42227189,Nilima Borah,kashishvenkatesh@example.com,911523313436,HNo 22 Oommen MargBokaro040725,Sonipat,618575,2024-03-14,REGULAR,19,723.21,2025-10-05 23:04:38.706907,1,282120442
23996221,Jackson Issac,kulkarniekapad@example.com,919383618831,HNo 040Kala Ganj Bardhaman699657,Ramagundam,243517,2023-10-10,INACTIVE,7,1783.28,2025-10-05 23:04:38.706907,1,480245715
76309170,Chandran Agate,rayomkaar@example.net,919151270003,HNo 36Seshadri Zila Nanded141728,Bhind,592981,2023-11-26,REGULAR,18,1824.43,2025-10-05 23:04:38.706907,1,1286261759
78157360,Xavier Toor,rayaan93@example.net,918405744884,8263PantShimoga462093,Udaipur,574799,2024-08-05,REGULAR,20,1310.87,2025-10-05 23:04:38.706907,1,1825203580
49833888,Harini Raja,ekavir40@example.net,913627365202,00 Varma Zila Amaravati 118550,Parbhani,925782,2024-03-31,INACTIVE,3,1908.42,2025-10-05 23:04:38.706907,1,1585036295
60591625,Fitan Kunda,gillgunbir@example.net,913802646356,8140 Borah PathAligarh 096524,Delhi,623581,2023-07-30,NEW,8,374.61,2025-10-05 23:04:38.706907,1,305836759
5238055,Chandani DAlia,sahninandini@example.net,910748552789,HNo 37Balakrishnan Raurkela Industrial Township608642,Guntur,745044,2024-01-29,REGULAR,3,1166.67,2025-10-05 23:04:38.706907,1,1374508097
25221501,Pratyush De,royisaac@example.org,912890041263,79767 Thaker MargMehsana 184520,Orai,179348,2023-09-09,REGULAR,20,1935.84,2025-10-05 23:04:38.706907,1,917506278
71905368,Chameli Magar,ugulati@example.org,914462151039,2658 Sawhney RoadIchalkaranji 364954,Bathinda,943076,2023-05-24,PREMIUM,7,479.45,2025-10-05 23:04:38.706907,1,1542238048
54057428,Chatura Contractor,gsachdev@example.org,912895987483,061Kalla Path Khandwa739363,Panvel,751652,2023-11-28,NEW,13,1564.34,2025-10-05 23:04:38.706907,1,494970980
68475914,Ishita Sarna,bhallasaanvi@example.org,915846214477,198DAlia Road Anantapur670874,Kishanganj,766236,2023-10-27,INACTIVE,6,1615.84,2025-10-05 23:04:38.706907,1,720265469
48358028,Xavier Kibe,agatesiya@example.org,914582356467,986Banerjee Marg Bhagalpur 966590,Gudivada,666095,2024-05-08,PREMIUM,14,1852.36,2025-10-05 23:04:38.706907,1,223247260
43367112,Chasmum Ramesh,jom@example.com,913254450285,HNo 620Krishnamurthy Nagar Pudukkottai019414,Gopalpur,276624,2023-12-14,NEW,19,1861.66,2025-10-05 23:04:38.706907,1,1289163622
69034027,Udarsh Gole,tatwal@example.com,914668163295,HNo 751Khanna Street Kolkata181161,Nagaon,299457,2024-06-02,REGULAR,4,1230.08,2025-10-05 23:04:38.706907,1,411394290
7687234,Farhan Sheth,dhritijhaveri@example.com,916981901972,HNo 346 Walia ZilaRaichur286527,Naihati,183562,2024-09-27,INACTIVE,18,892.0,2025-10-05 23:04:38.706907,1,1777956613
97411107,Udarsh Sandhu,janaki58@example.net,917134127881,1178Dugal StreetOrai 801891,Medininagar,970183,2024-07-26,NEW,18,1406.97,2025-10-05 23:04:38.706907,1,802515813
9423628,Chanakya Dutta,magarekbal@example.net,919586659430,66820 Vora MargBokaro175491,Malegaon,936957,2023-09-03,INACTIVE,19,1911.7,2025-10-05 23:04:38.706907,1,1784247958
72797175,Aarush Ratti,harinikurian@example.net,912998919903,2112Malhotra PathMangalore066277,Loni,660030,2023-11-17,REGULAR,7,426.09,2025-10-05 23:04:38.706907,1,1506697202
38875754,Yash Mitter,falaksrinivasan@example.net,916294516611,004Hayre CircleAnand 997941,Ambattur,109408,2023-08-12,PREMIUM,9,237.42,2025-10-05 23:04:38.706907,1,910121360
49881540,Xalak Muni,avni70@example.net,917714808042,140 Mannan CircleNashik798110,Kottayam,59206,2024-09-13,INACTIVE,10,1134.6,2025-10-05 23:04:38.706907,1,1138330255
13462905,Bimala Rau,arinhans@example.org,911441403364,59269 Natarajan ChowkJhansi391339,Farrukhabad,96804,2023-03-23,PREMIUM,14,809.44,2025-10-05 23:04:38.706907,1,704562173
37556526,Anjali Varkey,triveni48@example.org,916293872154,HNo 66 DAlia ZilaMuzaffarpur364745,Farrukhabad,243420,2024-06-14,INACTIVE,18,1200.18,2025-10-05 23:04:38.706907,1,1496505337
52032226,Jagvi Choudhury,shivanimani@example.com,918058971158,1211 Kala CircleAmroha 185767,Jodhpur,921195,2023-08-26,PREMIUM,19,1551.39,2025-10-05 23:04:38.706907,1,735373079
75289676,Yashica Borra,odikasaha@example.org,916273362302,22Karnik Ganj Thoothukudi104639,Bardhaman,123617,2023-07-20,INACTIVE,19,1170.53,2025-10-05 23:04:38.706907,1,150454549
9274874,Kashvi Ganguly,fray@example.org,919362005254,HNo 813Vasa MargDarbhanga 804686,Arrah,271335,2024-09-26,REGULAR,20,792.52,2025-10-05 23:04:38.706907,1,732720869
36428139,Hemani Ben,reva92@example.com,914591296611,HNo 45Maharaj Circle Bardhaman464292,Nagaon,993212,2024-04-09,PREMIUM,15,619.69,2025-10-05 23:04:38.706907,1,1279080764
51994597,Xavier Divan,sahotaavni@example.org,913221280042,83630 Morar Road Chandrapur 044856,MiraBhayandar,964776,2024-08-23,REGULAR,12,1591.21,2025-10-05 23:04:38.706907,1,1224554126
95309983,Vansha Atwal,ramankritika@example.net,918540258136,2311 Ramesh Udupi 062614,Solapur,373773,2024-09-07,NEW,15,1990.83,2025-10-05 23:04:38.706907,1,323975087
2391900,Nisha Gokhale,priyasankaran@example.com,917827056456,970Oak ZilaRajahmundry 305834,Bhagalpur,348478,2024-09-26,NEW,17,897.78,2025-10-05 23:04:38.706907,1,1597518552
82425179,Gagan Patil,diyalal@example.net,910042768876,8341Kota New Delhi 417281,Kakinada,367377,2024-06-13,REGULAR,17,1532.5,2025-10-05 23:04:38.706907,1,421336545
45868300,Isha Sheth,revaatwal@example.net,915776097269,HNo 36Doctor Path Aurangabad 897507,Ratlam,406941,2023-08-24,PREMIUM,7,584.9,2025-10-05 23:04:38.706907,1,483240903
1855421,Jasmit Kibe,kabiranand@example.net,913618465633,94Lal Road Satara 661110,Kadapa,608163,2023-06-30,INACTIVE,10,260.2,2025-10-05 23:04:38.706907,1,110964529
87256913,Abhiram Kannan,wagate@example.org,919125464205,HNo 39Master MargSilchar029236,Bhiwandi,398030,2024-10-01,REGULAR,10,990.58,2025-10-05 23:04:38.706907,1,959141825
15545780,Ekansh Baria,mammenqasim@example.net,911684219172,9911 Bhattacharyya StreetNangloi Jat388866,Ambala,953801,2024-04-13,REGULAR,18,1268.44,2025-10-05 23:04:38.706907,1,2026477939
20951294,Sathvik Dhar,atichoudhary@example.net,918262522153,527 Choudhury ZilaKhammam116209,Anantapur,766714,2023-08-29,PREMIUM,4,223.45,2025-10-05 23:04:38.706907,1,979947316
11636968,Frado Ravel,rachitaaurora@example.org,918546705384,3697 Dutta ChowkBharatpur153378,Srinagar,213214,2024-09-21,INACTIVE,1,1574.94,2025-10-05 23:04:38.706907,1,87993669
86636273,Saksham Bora,michael01@example.org,913771587618,HNo 881 Shroff Ganj Imphal936263,Chinsurah,958910,2023-07-15,INACTIVE,13,529.61,2025-10-05 23:04:38.706907,1,388148217
40593638,Wridesh Ratti,bgrewal@example.net,917809813124,01Bhargava Circle Chandrapur262870,Purnia,432260,2023-12-12,PREMIUM,18,1146.85,2025-10-05 23:04:38.706907,1,1729297876
701493,Ekaraj Saini,arya43@example.net,918673348146,HNo 327 Borde Circle Dibrugarh 462007,Shahjahanpur,845299,2024-02-11,INACTIVE,2,290.07,2025-10-05 23:04:38.706907,1,725886841
29664214,Vrishti Chopra,csankaran@example.com,913753459289,57 Gala Circle Bhavnagar180888,Chennai,979766,2024-01-08,REGULAR,13,553.65,2025-10-05 23:04:38.706907,1,1910438493
26278566,Henry Zachariah,surimaanas@example.org,913265736784,HNo 87Jain Street Darbhanga415731,Satna,604955,2024-01-25,NEW,14,1739.84,2025-10-05 23:04:38.706907,1,43643348
87251489,Reyansh Johal,ladpatrick@example.net,914791054534,4997Thakkar Chowk Jamalpur188650,Thane,171389,2024-03-04,PREMIUM,9,1940.4,2025-10-05 23:04:38.706907,1,1508537735
67465084,Rachita Gill,meghana61@example.net,912526347438,415Keer ZilaPondicherry 417130,Ratlam,549174,2023-11-02,PREMIUM,20,1001.97,2025-10-05 23:04:38.706907,1,1644411147
83236183,Zayan Kalla,chatreshtella@example.net,918082907844,71586PuriVasaiVirar 324011,Panihati,760694,2023-03-26,NEW,20,1145.01,2025-10-05 23:04:38.706907,1,1799113401
66710182,Max Mallick,sameshdate@example.com,915154471124,HNo 31Chowdhury GanjRohtak 005657,Korba,565436,2024-03-18,INACTIVE,11,1751.48,2025-10-05 23:04:38.706907,1,1258136668
93507573,Raksha Prashad,ntank@example.com,913359636515,020 Nagi Road Jaunpur 764276,Purnia,88946,2024-10-23,PREMIUM,2,555.78,2025-10-05 23:04:38.706907,1,240492842
8733344,Chandani Mishra,kalitafaraj@example.com,915840260876,8004Garde Marg Amaravati 689188,Jammu,100521,2024-02-02,PREMIUM,10,1152.02,2025-10-05 23:04:38.706907,1,1110497869
73098723,Abhiram Khare,wvora@example.org,918578551855,644 Cherian CircleKarimnagar 990326,Coimbatore,17255,2024-02-22,NEW,1,474.41,2025-10-05 23:04:38.706907,1,84939529
49050014,Chanakya Mukhopadhyay,edhithashetty@example.net,913908121924,HNo 648 Morar RoadDharmavaram350890,Ludhiana,610068,2023-11-15,PREMIUM,8,1589.25,2025-10-05 23:04:38.706907,1,720276411
98144693,Varenya Ahluwalia,imohan@example.com,913464079563,41464Bajwa ZilaKatihar157022,Kota,839641,2024-11-04,PREMIUM,10,701.68,2025-10-05 23:04:38.706907,1,569471070
43034188,Ekaraj Bora,kohlimeera@example.org,919086755471,40707 Soman ChowkLatur351743,Sirsa,569612,2024-01-28,INACTIVE,2,1638.62,2025-10-05 23:04:38.706907,1,11962914
77673290,Aditya Ram,sanya50@example.com,914727216930,HNo 985 Contractor ChowkSangliMiraj  Kupwad857082,Sagar,627474,2024-11-04,PREMIUM,7,1881.39,2025-10-05 23:04:38.706907,1,1707653133
41494517,Maya Dara,hamsini77@example.com,910460781400,2879 Peri Ganj Satna 501343,Latur,726616,2024-04-09,INACTIVE,10,860.07,2025-10-05 23:04:38.706907,1,2054212429
85233498,Arin Chad,banjeetanne@example.org,915998716396,HNo 28 Agarwal Zila Karnal493549,Bijapur,369390,2024-06-17,NEW,4,1715.9,2025-10-05 23:04:38.706907,1,487262435
79592021,Jack Basu,gulatitanvi@example.net,915858527878,668 Jaggi Circle Jorhat664299,Chittoor,463029,2024-02-16,REGULAR,1,291.29,2025-10-05 23:04:38.706907,1,922859170
40104482,George Toor,kdave@example.com,910785951907,510Ramakrishnan Chowk Thiruvananthapuram 670909,Morbi,752996,2023-08-19,NEW,5,1632.94,2025-10-05 23:04:38.706907,1,661761857
1469696,Gaurangi Banerjee,raghavanjagrati@example.com,911996578832,98623Balasubramanian Zila Alappuzha147623,Jalna,74329,2023-06-24,PREMIUM,6,1784.79,2025-10-05 23:04:38.706907,1,1466327436
21658322,Balhaar Balasubramanian,tandoneiravati@example.com,912216367658,94125 Chhabra CircleSuryapet 010747,Maheshtala,216235,2024-07-29,REGULAR,5,1416.06,2025-10-05 23:04:38.706907,1,190139962
55094848,Michael Sarraf,ckakar@example.net,913540856268,22 Sant StreetPatna748149,Madanapalle,90667,2023-04-02,PREMIUM,14,422.78,2025-10-05 23:04:38.706907,1,1196690459
15897933,Mohini Rao,asom@example.org,919923746946,518 Mammen Chowk Aurangabad 953213,Jabalpur,337945,2023-03-18,REGULAR,1,1221.23,2025-10-05 23:04:38.706907,1,1758466376
8138417,Champak Narayan,xnath@example.com,917995550144,292Basak StreetKumbakonam181430,Nangloi Jat,773735,2024-06-28,PREMIUM,7,1446.82,2025-10-05 23:04:38.706907,1,837079307
